SubjectID	SubjectAge	SessionTime	TaskName	BlockCount	TrialCount_InTask	TrialCount_InBlock	AbortCode	HeldTooLong	HeldTooShort	MovedTooFar	SliderBarValue	SliderBarFilled	PreStim_Dur	Stim_Dur	Resp_Dur	VisualStim_Loc	AudioStim_Loc	VisualStim_Index	AudioStim_Index	FixCrossStimIndex	ResponseChar	RT	RT_Warning	LoadTrialTextures_StartFrame	LoadTrialTextures_EndFrame	LoadTrialTextures_StartTimeAbsolute	LoadTrialTextures_StartTimeRelative	LoadTrialTextures_EndTimeAbsolute	LoadTrialTextures_EndTimeRelative	LoadTrialTextures_Duration	LoadTrialStims_StartFrame	LoadTrialStims_EndFrame	LoadTrialStims_StartTimeAbsolute	LoadTrialStims_StartTimeRelative	LoadTrialStims_EndTimeAbsolute	LoadTrialStims_EndTimeRelative	LoadTrialStims_Duration	SetupTrial_StartFrame	SetupTrial_EndFrame	SetupTrial_StartTimeAbsolute	SetupTrial_StartTimeRelative	SetupTrial_EndTimeAbsolute	SetupTrial_EndTimeRelative	SetupTrial_Duration	FinishTrial_StartFrame	FinishTrial_EndFrame	FinishTrial_StartTimeAbsolute	FinishTrial_StartTimeRelative	FinishTrial_EndTimeAbsolute	FinishTrial_EndTimeRelative	FinishTrial_Duration	Delay_StartFrame	Delay_EndFrame	Delay_StartTimeAbsolute	Delay_StartTimeRelative	Delay_EndTimeAbsolute	Delay_EndTimeRelative	Delay_Duration	GazeCalibration_StartFrame	GazeCalibration_EndFrame	GazeCalibration_StartTimeAbsolute	GazeCalibration_StartTimeRelative	GazeCalibration_EndTimeAbsolute	GazeCalibration_EndTimeRelative	GazeCalibration_Duration	PreStim_StartFrame	PreStim_EndFrame	PreStim_StartTimeAbsolute	PreStim_StartTimeRelative	PreStim_EndTimeAbsolute	PreStim_EndTimeRelative	PreStim_Duration	StimPresentation_StartFrame	StimPresentation_EndFrame	StimPresentation_StartTimeAbsolute	StimPresentation_StartTimeRelative	StimPresentation_EndTimeAbsolute	StimPresentation_EndTimeRelative	StimPresentation_Duration	Response_StartFrame	Response_EndFrame	Response_StartTimeAbsolute	Response_StartTimeRelative	Response_EndTimeAbsolute	Response_EndTimeRelative	Response_Duration	Feedback_StartFrame	Feedback_EndFrame	Feedback_StartTimeAbsolute	Feedback_StartTimeRelative	Feedback_EndTimeAbsolute	Feedback_EndTimeRelative	Feedback_Duration	TimeWarning_StartFrame	TimeWarning_EndFrame	TimeWarning_StartTimeAbsolute	TimeWarning_StartTimeRelative	TimeWarning_EndTimeAbsolute	TimeWarning_EndTimeRelative	TimeWarning_Duration
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	1	1	0	0	0	0	null	False	1.53742	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	null	6	a	null	0	48497	48497	575.265	575.265	575.275	575.275	0.00994873	48498	48499	575.275	575.275	575.325	575.325	0.05004883	48500	48500	575.325	575.325	575.335	0.00994873	0.00994873	48598	48598	576.14	0.8150024	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48501	48596	575.335	0.00994873	576.135	0.8099976	0.8000488	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48597	48597	576.135	0.8099976	576.14	0.8150024	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	2	2	0	0	0	0	null	False	1.382653	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	null	6	a	0.4645386	0	48599	48599	576.15	0.8249512	576.16	0.8349609	0.01000977	48600	48601	576.16	0.8349609	576.175	0.8499756	0.01501465	48602	48602	576.175	0.8499756	576.19	0.01501465	0.01501465	48824	48824	578.05	1.875	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48603	48768	576.19	0.01501465	577.575	1.400024	1.38501	48769	48822	577.575	1.400024	578.04	1.86499	0.4649658	-1	-1	-1	-1	-1	-1	-1	48823	48823	578.04	1.86499	578.05	1.875	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	3	3	0	0	0	0	null	False	1.731895	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	null	6	a	null	0	48825	48825	578.06	1.88501	578.065	1.890015	0.005004883	48826	48827	578.065	1.890015	578.085	1.909973	0.0199585	48828	48828	578.085	1.909973	578.1	0.01501465	0.01501465	48883	48883	578.55	0.4650269	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48829	48881	578.1	0.01501465	578.54	0.4550171	0.4400024	48769	48822	577.575	1.400024	578.04	1.86499	0.4649658	-1	-1	-1	-1	-1	-1	-1	48882	48882	578.54	0.4550171	578.55	0.4650269	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	4	4	0	0	0	0	null	False	1.812151	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	5	6	a	0.6746216	0	48884	48884	578.56	0.4750366	578.565	0.4800415	0.005004883	48885	48886	578.565	0.4800415	578.59	0.5050049	0.02496338	48887	48887	578.59	0.5050049	578.6	0.01000977	0.01000977	49215	49215	581.325	2.735046	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48888	49105	578.6	0.01000977	580.415	1.825012	1.815002	49106	49166	580.415	1.825012	580.925	2.335022	0.5100098	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	49214	49214	581.315	2.725037	581.325	2.735046	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	5	5	0	0	0	0	null	False	1.723162	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	3	6	a	0.3913574	0	49216	49216	581.335	2.744995	581.34	2.75	0.005004883	49217	49219	581.34	2.75	581.375	2.785034	0.03503418	49220	49220	581.375	2.785034	581.385	0.01000977	0.01000977	49475	49475	583.515	2.140015	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49221	49428	581.385	0.01000977	583.115	1.73999	1.72998	49429	49473	583.115	1.73999	583.51	2.13501	0.3950195	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	49474	49474	583.51	2.13501	583.515	2.140015	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	6	6	0	0	0	0	null	False	1.325511	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	3	6	a	0.3146973	0	49476	49476	583.525	2.149963	583.535	2.159973	0.01000977	49477	49479	583.535	2.159973	583.56	2.184998	0.02502441	49480	49480	583.56	2.184998	583.565	0.005004883	0.005004883	49678	49678	585.225	1.664978	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49481	49640	583.565	0.005004883	584.9	1.339966	1.334961	49641	49676	584.9	1.339966	585.215	1.654968	0.3150024	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	49677	49677	585.215	1.654968	585.225	1.664978	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	7	7	0	0	0	0	null	False	1.60694	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	3	6	a	null	0	49679	49679	585.235	1.674988	585.24	1.679993	0.005004883	49680	49681	585.24	1.679993	585.265	1.705017	0.02502441	49682	49682	585.265	1.705017	585.275	0.00994873	0.00994873	49860	49860	586.75	1.484985	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49683	49858	585.275	0.00994873	586.74	1.474976	1.465027	49641	49676	584.9	1.339966	585.215	1.654968	0.3150024	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	49859	49859	586.74	1.474976	586.75	1.484985	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	8	8	0	0	0	0	null	False	1.192428	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	null	6	a	0.2564087	0	49861	49861	586.76	1.494995	586.765	1.5	0.005004883	49862	49863	586.765	1.5	586.79	1.524963	0.02496338	49864	49864	586.79	1.524963	586.8	0.01000977	0.01000977	50040	50040	588.265	1.475037	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49865	50008	586.8	0.01000977	588	1.210022	1.200012	50009	50038	588	1.210022	588.26	1.470032	0.2600098	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	50039	50039	588.26	1.470032	588.265	1.475037	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	9	9	0	0	0	0	null	False	1.109358	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	4	6	a	0.4397583	0	50041	50041	588.275	1.484985	588.285	1.494995	0.01000977	50042	50043	588.285	1.494995	588.3	1.51001	0.01501465	50044	50044	588.3	1.51001	588.31	0.01000977	0.01000977	50233	50233	589.875	1.575012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50045	50178	588.31	0.01000977	589.425	1.125	1.11499	50179	50231	589.425	1.125	589.865	1.565002	0.4400024	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	50232	50232	589.865	1.565002	589.875	1.575012	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	10	10	0	0	0	0	null	False	1.007511	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	3	6	a	0.4248047	0	50234	50234	589.885	1.585022	589.89	1.590027	0.005004883	50235	50236	589.89	1.590027	589.915	1.61499	0.02496338	50237	50237	589.915	1.61499	589.925	0.01000977	0.01000977	50412	50412	591.375	1.460022	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50238	50359	589.925	0.01000977	590.94	1.025024	1.015015	50360	50410	590.94	1.025024	591.365	1.450012	0.4249878	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	50411	50411	591.365	1.450012	591.375	1.460022	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	11	11	0	0	0	0	null	False	1.870099	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	5	6	a	0.2548218	0	50413	50413	591.385	1.470032	591.39	1.475037	0.005004883	50414	50416	591.39	1.475037	591.415	1.5	0.02496338	50417	50417	591.415	1.5	591.435	0.02001953	0.02001953	50674	50674	593.575	2.160034	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50418	50642	591.435	0.02001953	593.31	1.89502	1.875	50643	50672	593.31	1.89502	593.565	2.150024	0.2550049	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	50673	50673	593.565	2.150024	593.575	2.160034	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	12	12	0	0	0	0	null	False	1.032043	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	5	6	a	0.1165771	0	50675	50675	593.585	2.169983	593.59	2.174988	0.005004883	50676	50678	593.59	2.174988	593.615	2.200012	0.02502441	50679	50679	593.615	2.200012	593.625	0.01000977	0.01000977	50820	50820	594.79	1.174988	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50680	50804	593.625	0.01000977	594.665	1.049988	1.039978	50805	50818	594.665	1.049988	594.785	1.169983	0.1199951	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	50819	50819	594.785	1.169983	594.79	1.174988	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	13	13	0	0	0	0	null	False	1.502911	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	4	6	a	null	0	50821	50821	594.8	1.184998	594.81	1.195007	0.01000977	50822	50824	594.81	1.195007	594.835	1.219971	0.02496338	50825	50825	594.835	1.219971	594.84	0.005004883	0.005004883	50875	50875	595.25	0.4150391	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50826	50873	594.84	0.005004883	595.24	0.4050293	0.4000244	50805	50818	594.665	1.049988	594.785	1.169983	0.1199951	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	50874	50874	595.24	0.4050293	595.25	0.4150391	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	14	14	0	0	0	0	null	False	1.099708	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	4	6	a	0.3249512	0	50876	50876	595.26	0.4250488	595.265	0.4300537	0.005004883	50877	50879	595.265	0.4300537	595.3	0.4650269	0.03497314	50880	50880	595.3	0.4650269	595.31	0.01000977	0.01000977	51053	51053	596.75	1.450012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50881	51012	595.31	0.01000977	596.415	1.11499	1.10498	51013	51051	596.415	1.11499	596.74	1.440002	0.3250122	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	51052	51052	596.74	1.440002	596.75	1.450012	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	15	15	0	0	0	0	null	False	1.153921	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	null	6	a	0.3065796	0	51054	51054	596.76	1.460022	596.765	1.465027	0.005004883	51055	51056	596.765	1.465027	596.785	1.484985	0.0199585	51057	51057	596.785	1.484985	596.79	0.005004883	0.005004883	51233	51233	598.265	1.480042	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51058	51196	596.79	0.005004883	597.95	1.165039	1.160034	51197	51231	597.95	1.165039	598.26	1.475037	0.3099976	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	51232	51232	598.26	1.475037	598.265	1.480042	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	16	16	0	0	0	0	null	False	1.700178	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	null	6	a	0.2650146	0	51234	51234	598.275	1.48999	598.285	1.5	0.01000977	51235	51236	598.285	1.5	598.31	1.525024	0.02502441	51237	51237	598.31	1.525024	598.315	0.005004883	0.005004883	51475	51475	600.3	1.98999	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51238	51442	598.315	0.005004883	600.025	1.714966	1.709961	51443	51473	600.025	1.714966	600.29	1.97998	0.2650146	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	51474	51474	600.29	1.97998	600.3	1.98999	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	17	17	0	0	0	0	null	False	1.506534	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	null	6	a	0.2483521	0	51476	51476	600.31	2	600.315	2.005005	0.005004883	51477	51478	600.315	2.005005	600.335	2.024963	0.0199585	51479	51479	600.335	2.024963	600.34	0.005004883	0.005004883	51692	51692	602.11	1.775024	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51480	51660	600.34	0.005004883	601.85	1.515015	1.51001	51661	51690	601.85	1.515015	602.1	1.765015	0.25	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	51691	51691	602.1	1.765015	602.11	1.775024	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	18	18	0	0	0	0	null	False	1.889532	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	4	6	a	0.2467041	0	51693	51693	602.12	1.785034	602.125	1.790039	0.005004883	51694	51696	602.125	1.790039	602.15	1.815002	0.02496338	51697	51697	602.15	1.815002	602.16	0.01000977	0.01000977	51957	51957	604.32	2.170044	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51698	51925	602.16	0.01000977	604.06	1.910034	1.900024	51926	51955	604.06	1.910034	604.31	2.160034	0.25	49167	49213	580.925	2.335022	581.315	2.725037	0.3900146	51956	51956	604.31	2.160034	604.32	2.170044	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	19	19	0	0	0	0	null	False	1.198435	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	4	6	a	0.5403442	0	51958	51958	604.325	2.175049	604.335	2.184998	0.00994873	51959	51960	604.335	2.184998	604.35	2.200012	0.01501465	51961	51961	604.35	2.200012	604.37	0.02001953	0.02001953	52195	52195	606.31	1.960022	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51962	52106	604.37	0.02001953	605.575	1.225037	1.205017	52107	52167	605.575	1.225037	606.085	1.734985	0.5099487	52168	52193	606.085	1.734985	606.3	1.950012	0.2150269	52194	52194	606.3	1.950012	606.31	1.960022	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	20	20	0	0	0	0	null	False	1.206503	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	3	6	a	0.4384766	0	52196	52196	606.32	1.970032	606.325	1.975037	0.005004883	52197	52198	606.325	1.975037	606.345	1.994995	0.0199585	52199	52199	606.345	1.994995	606.35	0.005004883	0.005004883	52399	52399	608.01	1.665039	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52200	52344	606.35	0.005004883	607.56	1.215027	1.210022	52345	52397	607.56	1.215027	608	1.655029	0.4400024	52168	52193	606.085	1.734985	606.3	1.950012	0.2150269	52398	52398	608	1.655029	608.01	1.665039	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	21	21	0	0	0	0	null	False	1.696433	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	null	6	a	0.3068237	0	52400	52400	608.02	1.674988	608.025	1.679993	0.005004883	52401	52402	608.025	1.679993	608.045	1.700012	0.02001953	52403	52403	608.045	1.700012	608.05	0.005004883	0.005004883	52645	52645	610.07	2.025024	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52404	52607	608.05	0.005004883	609.75	1.705017	1.700012	52608	52643	609.75	1.705017	610.06	2.015015	0.3099976	52168	52193	606.085	1.734985	606.3	1.950012	0.2150269	52644	52644	610.06	2.015015	610.07	2.025024	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	22	22	0	0	0	0	null	False	1.217958	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	null	6	a	0.4802246	0	52646	52646	610.075	2.030029	610.085	2.039978	0.00994873	52647	52648	610.085	2.039978	610.1	2.054993	0.01501465	52649	52649	610.1	2.054993	610.11	0.01000977	0.01000977	52856	52856	611.825	1.725037	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52650	52796	610.11	0.01000977	611.335	1.234985	1.224976	52797	52854	611.335	1.234985	611.82	1.720032	0.4850464	52168	52193	606.085	1.734985	606.3	1.950012	0.2150269	52855	52855	611.82	1.720032	611.825	1.725037	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	23	23	0	0	0	0	null	False	1.536095	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	3	6	a	0.2819214	0	52857	52857	611.835	1.734985	611.845	1.744995	0.01000977	52858	52860	611.845	1.744995	611.875	1.775024	0.0300293	52861	52861	611.875	1.775024	611.885	0.01000977	0.01000977	53082	53082	613.72	1.844971	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52862	53046	611.885	0.01000977	613.425	1.549988	1.539978	53047	53080	613.425	1.549988	613.71	1.834961	0.2849731	52168	52193	606.085	1.734985	606.3	1.950012	0.2150269	53081	53081	613.71	1.834961	613.72	1.844971	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	24	24	0	0	0	0	null	False	1.094718	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	5	6	a	0.5805054	0	53083	53083	613.725	1.849976	613.735	1.859985	0.01000977	53084	53085	613.735	1.859985	613.75	1.875	0.01501465	53086	53086	613.75	1.875	613.76	0.01000977	0.01000977	53315	53315	615.66	1.909973	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53087	53218	613.76	0.01000977	614.86	1.109985	1.099976	53219	53279	614.86	1.109985	615.37	1.619995	0.5100098	53280	53313	615.37	1.619995	615.65	1.899963	0.2799683	53314	53314	615.65	1.899963	615.66	1.909973	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	25	25	0	0	0	0	null	False	1.127478	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	5	6	a	0.2653198	0	53316	53316	615.67	1.919983	615.675	1.924988	0.005004883	53317	53319	615.675	1.924988	615.71	1.959961	0.03497314	53320	53320	615.71	1.959961	615.72	0.01000977	0.01000977	53489	53489	617.125	1.415039	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53321	53456	615.72	0.01000977	616.85	1.140015	1.130005	53457	53487	616.85	1.140015	617.12	1.410034	0.2700195	53280	53313	615.37	1.619995	615.65	1.899963	0.2799683	53488	53488	617.12	1.410034	617.125	1.415039	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	26	26	0	0	0	0	null	False	1.988129	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	5	6	a	0.4453735	0	53490	53490	617.135	1.425049	617.145	1.434998	0.00994873	53491	53492	617.145	1.434998	617.17	1.460022	0.02502441	53493	53493	617.17	1.460022	617.175	0.005004883	0.005004883	53788	53788	619.625	2.455017	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53494	53732	617.175	0.005004883	619.17	2	1.994995	53733	53786	619.17	2	619.62	2.450012	0.4500122	53280	53313	615.37	1.619995	615.65	1.899963	0.2799683	53787	53787	619.62	2.450012	619.625	2.455017	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	27	27	0	0	0	0	null	False	1.053126	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	4	6	a	0.4136963	0	53789	53789	619.635	2.465027	619.645	2.474976	0.00994873	53790	53792	619.645	2.474976	619.67	2.5	0.02502441	53793	53793	619.67	2.5	619.675	0.005004883	0.005004883	53972	53972	621.16	1.48999	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53794	53920	619.675	0.005004883	620.735	1.065002	1.059998	53921	53970	620.735	1.065002	621.15	1.47998	0.414978	53280	53313	615.37	1.619995	615.65	1.899963	0.2799683	53971	53971	621.15	1.47998	621.16	1.48999	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	28	28	0	0	0	0	null	False	1.371647	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	4	6	a	0.4554443	0	53973	53973	621.17	1.5	621.175	1.505005	0.005004883	53974	53975	621.175	1.505005	621.2	1.530029	0.02502441	53976	53976	621.2	1.530029	621.21	0.00994873	0.00994873	54198	54198	623.05	1.849976	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53977	54141	621.21	0.00994873	622.585	1.384949	1.375	54142	54196	622.585	1.384949	623.045	1.844971	0.460022	53280	53313	615.37	1.619995	615.65	1.899963	0.2799683	54197	54197	623.045	1.844971	623.05	1.849976	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	29	29	0	0	0	0	null	False	1.013995	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	4	6	a	0.4954224	0	54199	54199	623.06	1.859985	623.07	1.869995	0.01000977	54200	54201	623.07	1.869995	623.085	1.884949	0.01495361	54202	54202	623.085	1.884949	623.095	0.01000977	0.01000977	54387	54387	624.625	1.540039	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54203	54325	623.095	0.01000977	624.12	1.035034	1.025024	54326	54385	624.12	1.035034	624.62	1.535034	0.5	53280	53313	615.37	1.619995	615.65	1.899963	0.2799683	54386	54386	624.62	1.535034	624.625	1.540039	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	1	30	30	0	0	0	0	null	False	1.614896	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	null	6	a	0.2705078	0	54388	54388	624.635	1.550049	624.645	1.559998	0.00994873	54389	54390	624.645	1.559998	624.66	1.575012	0.01501465	54391	54391	624.66	1.575012	624.67	0.01000977	0.01000977	54620	54620	626.575	1.915039	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54392	54586	624.67	0.01000977	626.295	1.63501	1.625	54587	54618	626.295	1.63501	626.57	1.910034	0.2750244	53280	53313	615.37	1.619995	615.65	1.899963	0.2799683	54619	54619	626.57	1.910034	626.575	1.915039	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	2	31	1	0	0	0	0	null	False	1.278057	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	3	6	a	0.2489624	0	55321	55321	632.485	7.825012	632.495	7.835022	0.01000977	55322	55324	632.495	7.835022	632.535	7.875	0.03997803	55325	55325	632.535	7.875	632.545	0.01000977	0.01000977	55510	55510	634.085	1.549988	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55326	55479	632.545	0.01000977	633.825	1.290039	1.280029	55480	55508	633.825	1.290039	634.075	1.540039	0.25	53280	53313	615.37	1.619995	615.65	1.899963	0.2799683	55509	55509	634.075	1.540039	634.085	1.549988	0.00994873	-1	-1	-1	-1	-1	-1	-1
